"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","Delete project with build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","117","Create subproject","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","50","Build configuration cannot be created with existing id","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","29","Project cannot be created with unknown parent","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","82","Create project","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","108","Limited user cannot create project","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","1377","Build configuration cannot be created in unknown project","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","49","Project cannot be created with existing name in same parent","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","84","Request without token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","249","Request with revoked token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","1146","User cannot be created without authorization","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","50","TeamCity web endpoint is opened","tests.smoke","2026-07-16","passed","2026-07-16","","test_teamcity_opened","",""
"","744","Created user is persisted in database","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","54","Project cannot be created with existing id","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","141","Create build configuration in subproject","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","37","Build configuration cannot be created without authorization","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","44","Create project with different id and name","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","126","Administrator user can create build configuration","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","1324","Delete build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","116","Administrator user can create project","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","1383","Delete project","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","60","Create build configuration with different id and name","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","130","Limited user cannot create build configuration","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","779","Created build configuration is persisted in database","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","200","Projects with same name can be created in different parents","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","81","Request with invalid token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","1327","Project cannot be created without authorization","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","2228","Created project is persisted in database","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","82","Assign role to user","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","564","Create build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","93","Build configuration cannot be created with existing name in same project","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","1221","Delete user","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","211","Request with valid token is authorized","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","308","Create user token","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","1277","Build configurations with same name can be created in different projects","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","71","User cannot be created with existing username","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","257","Deleting user revokes its tokens","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","113","Create user","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","131","Deleted user cannot authenticate","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
