"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","399","Limited user cannot create project","API","2026-09-24","passed","2026-09-24","Permissions","Identity & Access","",""
"","118","Administrator user can create build configuration","API","2026-09-24","passed","2026-09-24","Permissions","Identity & Access","",""
"","76","Create project","API","2026-09-24","passed","2026-09-24","Lifecycle","Projects","",""
"","88","Created build step is persisted in TeamCity configuration","API","2026-09-24","passed","2026-09-24","Configuration Persistence","Build Steps","",""
"","116","Deleted user cannot authenticate","API","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","61","Request with invalid token is rejected","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","349","Delete build step","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Steps","",""
"","43","Build configuration cannot be created in unknown project","API","2026-09-24","passed","2026-09-24","Validation","Build Configurations","",""
"","5950","test_admin_can_delete_user[firefox]","UI · Firefox","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","375","Request with revoked token is rejected","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","55","Created user is persisted in database","API","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","38","Create build step","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Steps","",""
"","122","Delete build configuration","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Configurations","",""
"","71","Create build configuration with different id and name","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Configurations","",""
"","4077","test_admin_cannot_create_user_with_empty_required_fields[chromium]","UI · Chromium","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","21","Project cannot be created with unknown parent","API","2026-09-24","passed","2026-09-24","Validation","Projects","",""
"","5852","test_admin_cannot_create_user_with_empty_required_fields[firefox]","UI · Firefox","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","183","Projects with same name can be created in different parents","API","2026-09-24","passed","2026-09-24","Hierarchy","Projects","",""
"","5478","test_admin_cannot_create_user_with_empty_required_fields[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","49","Created project is persisted in database","API","2026-09-24","passed","2026-09-24","Lifecycle","Projects","",""
"","206","Create user token","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","88","Build configuration cannot be created with existing id","API","2026-09-24","passed","2026-09-24","Validation","Build Configurations","",""
"","12505","test_admin_can_create_access_token_for_user[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","9907","test_project_viewer_cannot_create_entities[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Permissions","Identity & Access","",""
"","47","Create project with different id and name","API","2026-09-24","passed","2026-09-24","Lifecycle","Projects","",""
"","106","Assign role to user","API","2026-09-24","passed","2026-09-24","Permissions","Identity & Access","",""
"","5826","test_admin_can_delete_user[chromium]","UI · Chromium","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","75","Created build configuration is persisted in database","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Configurations","",""
"","116","Updated build step is persisted in TeamCity configuration","API","2026-09-24","passed","2026-09-24","Configuration Persistence","Build Steps","",""
"","9440","test_admin_can_create_user[chromium]","UI · Chromium","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","2617","test_user_cannot_login_with_invalid_credentials[firefox]","UI · Firefox","2026-09-24","passed","2026-09-24","Login","Authentication","",""
"","11228","Manual build run finishes successfully","API","2026-09-24","passed","2026-09-24","Manual Run","Build Execution","",""
"","16","Build step cannot be created for nonexistent build configuration","API","2026-09-24","passed","2026-09-24","Validation","Build Steps","",""
"","681","Create build configuration","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Configurations","",""
"","56","Project cannot be created with existing id","API","2026-09-24","passed","2026-09-24","Validation","Projects","",""
"","67","Build configuration cannot be created with existing name in same project","API","2026-09-24","passed","2026-09-24","Validation","Build Configurations","",""
"","11567","test_admin_can_create_project[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Creation","Projects","",""
"","32","Project cannot be created without authorization","API","2026-09-24","passed","2026-09-24","Authorization","Projects","",""
"","14067","test_admin_can_create_user[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","19365","Create Command Line build step","UI · Chromium","2026-09-24","passed","2026-09-24","Creation","Build Steps","",""
"","663","Request with valid token is authorized","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","95","Delete user","API","2026-09-24","passed","2026-09-24","Users","Identity & Access","",""
"","6772","test_admin_can_create_project[firefox]","UI · Firefox","2026-09-24","passed","2026-09-24","Creation","Projects","",""
"","27544","Running build can be cancelled","API","2026-09-24","passed","2026-09-24","Cancellation","Build Execution","",""
"","27302","Create Command Line build step","UI · Firefox","2026-09-24","passed","2026-09-24","Creation","Build Steps","",""
"","251","Deleting user revokes its tokens","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","11216","Manual build run reports failed script","API","2026-09-24","passed","2026-09-24","Manual Run","Build Execution","",""
"","7825","test_admin_can_login[webkit]","UI · WebKit","2026-09-24","passed","2026-09-24","Login","Authentication","",""
"","91","Create multiple build steps","API","2026-09-24","passed","2026-09-24","Lifecycle","Build Steps","",""
"","9828","test_admin_can_login[chromium]","UI · Chromium","2026-09-24","passed","2026-09-24","Login","Authentication","",""
"","59","Request without token is rejected","API","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","14036","test_admin_can_create_access_token_for_user[chromium]","UI · Chromium","2026-09-24","passed","2026-09-24","Access Tokens","Identity & Access","",""
"","242","Build configurations with same name can be created in different projects","API","2026-09-24","passed","2026-09-24","Scoping","Build Configurations","",""
