"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","Administrator user can create project","API","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","11281","Manual build run reports failed script","API","2026-07-28","passed","2026-07-28","Manual Run","Build Execution","",""
"","102","Delete project with build configuration","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Configurations","",""
"","218","Delete build step","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Steps","",""
"","51","Create project","API","2026-07-28","passed","2026-07-28","Lifecycle","Projects","",""
"","57","Build configuration cannot be created with existing id","API","2026-07-28","passed","2026-07-28","Validation","Build Configurations","",""
"","105","Build configuration cannot be created without authorization","API","2026-07-28","passed","2026-07-28","Authorization","Build Configurations","",""
"","9255","test_project_viewer_cannot_create_entities[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","7349","test_admin_can_create_project[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Creation","Projects","",""
"","242","Build configurations with same name can be created in different projects","API","2026-07-28","passed","2026-07-28","Scoping","Build Configurations","",""
"","110","Administrator user can create build configuration","API","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","187","Deleting user revokes its tokens","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","218","Limited user cannot create build configuration","API","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","6483","test_admin_can_login[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Login","Authentication","",""
"","94","Deleted user cannot authenticate","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","713","Delete project","API","2026-07-28","passed","2026-07-28","Lifecycle","Projects","",""
"","13170","test_admin_can_create_access_token_for_user[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","12347","Manual build run receives a runtime parameter","API","2026-07-28","passed","2026-07-28","Runtime Parameters","Build Execution","",""
"","75","Project cannot be created with existing id","API","2026-07-28","passed","2026-07-28","Validation","Projects","",""
"","77","Created build step is persisted in TeamCity configuration","API","2026-07-28","passed","2026-07-28","Configuration Persistence","Build Steps","",""
"","94","Deleted build step is removed from TeamCity configuration","API","2026-07-28","passed","2026-07-28","Configuration Persistence","Build Steps","",""
"","81","Assign role to user","API","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","4989","test_admin_can_create_project[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Creation","Projects","",""
"","662","Created user is persisted in database","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","70","Create build configuration with different id and name","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Configurations","",""
"","9150","test_admin_can_delete_user[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","7228","test_admin_can_create_project[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Creation","Projects","",""
"","145","Updated build step is persisted in TeamCity configuration","API","2026-07-28","passed","2026-07-28","Configuration Persistence","Build Steps","",""
"","19198","test_admin_can_create_access_token_for_user[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","6281","test_admin_cannot_create_user_with_empty_required_fields[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","53","Create build step","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Steps","",""
"","4748","test_admin_can_delete_user[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","384","Request with valid token is authorized","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","238","Request with revoked token is rejected","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","7674","test_admin_can_login[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Login","Authentication","",""
"","701","User cannot be created without authorization","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","339","Create build configuration","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Configurations","",""
"","641","Project cannot be created without authorization","API","2026-07-28","passed","2026-07-28","Authorization","Projects","",""
"","15358","test_admin_can_create_user[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","687","Delete user","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","11505","test_project_viewer_cannot_create_entities[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","175","Create build configuration in subproject","API","2026-07-28","passed","2026-07-28","Scoping","Build Configurations","",""
"","16079","test_admin_can_create_access_token_for_user[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","30","Project cannot be created with unknown parent","API","2026-07-28","passed","2026-07-28","Validation","Projects","",""
"","987","Build configuration cannot be created in unknown project","API","2026-07-28","passed","2026-07-28","Validation","Build Configurations","",""
"","7122","test_admin_cannot_create_user_with_empty_required_fields[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","11389","test_admin_can_create_user[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","67","Create multiple build steps","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Steps","",""
"","179","Create user token","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","8731","test_project_viewer_cannot_create_entities[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","57","Build configuration cannot be created with existing name in same project","API","2026-07-28","passed","2026-07-28","Validation","Build Configurations","",""
"","64","Create user","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","701","Created build configuration is persisted in database","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Configurations","",""
"","665","Created project is persisted in database","API","2026-07-28","passed","2026-07-28","Lifecycle","Projects","",""
"","48","Project cannot be created with existing name in same parent","API","2026-07-28","passed","2026-07-28","Validation","Projects","",""
"","214","Projects with same name can be created in different parents","API","2026-07-28","passed","2026-07-28","Hierarchy","Projects","",""
"","52","Create project with different id and name","API","2026-07-28","passed","2026-07-28","Lifecycle","Projects","",""
"","52","User cannot be created with existing username","API","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","24269","Running build can be cancelled","API","2026-07-28","passed","2026-07-28","Cancellation","Build Execution","",""
"","13347","test_admin_can_create_user[chromium]","UI · Chromium","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","115","Limited user cannot create project","API","2026-07-28","passed","2026-07-28","Permissions","Identity & Access","",""
"","76","Update build step","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Steps","",""
"","36","Build step cannot be created for nonexistent build configuration","API","2026-07-28","passed","2026-07-28","Validation","Build Steps","",""
"","63","Create subproject","API","2026-07-28","passed","2026-07-28","Hierarchy","Projects","",""
"","151","Request without token is rejected","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
"","8661","test_admin_can_delete_user[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","4137","test_admin_cannot_create_user_with_empty_required_fields[webkit]","UI · WebKit","2026-07-28","passed","2026-07-28","Users","Identity & Access","",""
"","10865","test_admin_can_login[firefox]","UI · Firefox","2026-07-28","passed","2026-07-28","Login","Authentication","",""
"","1203","Delete build configuration","API","2026-07-28","passed","2026-07-28","Lifecycle","Build Configurations","",""
"","12260","Manual build run finishes successfully","API","2026-07-28","passed","2026-07-28","Manual Run","Build Execution","",""
"","148","Request with invalid token is rejected","API","2026-07-28","passed","2026-07-28","Access Tokens","Identity & Access","",""
