"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51","Update build step","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Steps","",""
"","3882","test_admin_cannot_create_user_with_empty_required_fields[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","272","Administrator user can create project","API","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","192","Projects with same name can be created in different parents","API","2026-08-01","passed","2026-08-01","Hierarchy","Projects","",""
"","11186","Manual build run reports failed script","API","2026-08-01","passed","2026-08-01","Manual Run","Build Execution","",""
"","165","Deleted build step is removed from TeamCity configuration","API","2026-08-01","passed","2026-08-01","Configuration Persistence","Build Steps","",""
"","280","Request with revoked token is rejected","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","20153","Create Command Line build step","UI · WebKit","2026-08-01","passed","2026-08-01","Creation","Build Steps","",""
"","109","Create subproject","API","2026-08-01","passed","2026-08-01","Hierarchy","Projects","",""
"","6940","test_admin_can_create_project[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Creation","Projects","",""
"","49","Created user is persisted in database","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","156","Request with valid token is authorized","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","26449","Running build can be cancelled","API","2026-08-01","passed","2026-08-01","Cancellation","Build Execution","",""
"","22","Build configuration cannot be created without authorization","API","2026-08-01","passed","2026-08-01","Authorization","Build Configurations","",""
"","112","Updated build step is persisted in TeamCity configuration","API","2026-08-01","passed","2026-08-01","Configuration Persistence","Build Steps","",""
"","26104","Create Command Line build step","UI · Firefox","2026-08-01","passed","2026-08-01","Creation","Build Steps","",""
"","157","Create build configuration in subproject","API","2026-08-01","passed","2026-08-01","Scoping","Build Configurations","",""
"","13073","Manual build run receives a runtime parameter","API","2026-08-01","passed","2026-08-01","Runtime Parameters","Build Execution","",""
"","295","Limited user cannot create project","API","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","436","Create build configuration","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Configurations","",""
"","62","User cannot be created with existing username","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","125","Deleted user cannot authenticate","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","31","User cannot be created without authorization","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","89","Create user","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","57","Request with invalid token is rejected","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","91","Limited user cannot create build configuration","API","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","6803","test_project_viewer_cannot_create_entities[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","280","Build configurations with same name can be created in different projects","API","2026-08-01","passed","2026-08-01","Scoping","Build Configurations","",""
"","110","Delete project with build configuration","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Configurations","",""
"","87","Create project","API","2026-08-01","passed","2026-08-01","Lifecycle","Projects","",""
"","12071","test_admin_can_create_user[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","14405","test_admin_can_login[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","87","Create multiple build steps","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Steps","",""
"","127","Delete project","API","2026-08-01","passed","2026-08-01","Lifecycle","Projects","",""
"","48","Request without token is rejected","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","3251","test_user_cannot_login_with_invalid_credentials[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","3182","test_admin_cannot_create_user_with_empty_required_fields[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","75","Created project is persisted in database","API","2026-08-01","passed","2026-08-01","Lifecycle","Projects","",""
"","5642","test_project_viewer_cannot_create_entities[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","9155","test_admin_can_create_access_token_for_user[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","13437","test_admin_can_create_user[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","11225","Manual build run finishes successfully","API","2026-08-01","passed","2026-08-01","Manual Run","Build Execution","",""
"","72","Created build step is persisted in TeamCity configuration","API","2026-08-01","passed","2026-08-01","Configuration Persistence","Build Steps","",""
"","6937","test_admin_can_login[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","43","Project cannot be created without authorization","API","2026-08-01","passed","2026-08-01","Authorization","Projects","",""
"","102","Delete build configuration","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Configurations","",""
"","2499","test_user_cannot_login_with_invalid_credentials[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","20","Build step cannot be created for nonexistent build configuration","API","2026-08-01","passed","2026-08-01","Validation","Build Steps","",""
"","67","Create build configuration with different id and name","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Configurations","",""
"","16","Project cannot be created with unknown parent","API","2026-08-01","passed","2026-08-01","Validation","Projects","",""
"","8477","test_project_viewer_cannot_create_entities[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","3636","test_admin_can_delete_user[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","219","Create user token","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","71","Delete user","API","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","6859","test_admin_cannot_create_user_with_empty_required_fields[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","157","Assign role to user","API","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","4775","test_admin_can_create_project[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Creation","Projects","",""
"","104","Build configuration cannot be created with existing name in same project","API","2026-08-01","passed","2026-08-01","Validation","Build Configurations","",""
"","2479","test_user_cannot_login_with_invalid_credentials[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","59","Build configuration cannot be created in unknown project","API","2026-08-01","passed","2026-08-01","Validation","Build Configurations","",""
"","7076","test_admin_can_delete_user[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","282","Delete build step","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Steps","",""
"","14072","test_admin_can_create_access_token_for_user[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","6973","test_admin_can_create_user[webkit]","UI · WebKit","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","11288","test_admin_can_login[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Login","Authentication","",""
"","46","Create build step","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Steps","",""
"","71","Build configuration cannot be created with existing id","API","2026-08-01","passed","2026-08-01","Validation","Build Configurations","",""
"","70","Create project with different id and name","API","2026-08-01","passed","2026-08-01","Lifecycle","Projects","",""
"","24106","Create Command Line build step","UI · Chromium","2026-08-01","passed","2026-08-01","Creation","Build Steps","",""
"","8628","test_admin_can_create_project[firefox]","UI · Firefox","2026-08-01","passed","2026-08-01","Creation","Projects","",""
"","302","Project cannot be created with existing id","API","2026-08-01","passed","2026-08-01","Validation","Projects","",""
"","57","Project cannot be created with existing name in same parent","API","2026-08-01","passed","2026-08-01","Validation","Projects","",""
"","5714","test_admin_can_delete_user[chromium]","UI · Chromium","2026-08-01","passed","2026-08-01","Users","Identity & Access","",""
"","24663","test_admin_can_create_access_token_for_user[chromium]","UI · Chromium","2026-08-01","failed","2026-08-01","Access Tokens","Identity & Access","",""
"","269","Deleting user revokes its tokens","API","2026-08-01","passed","2026-08-01","Access Tokens","Identity & Access","",""
"","1139","Administrator user can create build configuration","API","2026-08-01","passed","2026-08-01","Permissions","Identity & Access","",""
"","143","Created build configuration is persisted in database","API","2026-08-01","passed","2026-08-01","Lifecycle","Build Configurations","",""
