"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122","Limited user cannot create project","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","67","User cannot be created with existing username","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","333","Create build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","651","Delete project","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","56","Build configuration cannot be created with existing name in same project","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","119","Deleted user cannot authenticate","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","649","Delete user","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","16","Project cannot be created with unknown parent","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","55","Delete project with build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","65","Build configuration cannot be created without authorization","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","56","TeamCity web endpoint is opened","tests.smoke","2026-07-16","passed","2026-07-16","","test_teamcity_opened","",""
"","692","Build configuration cannot be created in unknown project","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","62","Assign role to user","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","105","Create build configuration in subproject","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","672","Created build configuration is persisted in database","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","68","Administrator user can create project","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","182","Request with revoked token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","26","Create build configuration with different id and name","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","49","Build configuration cannot be created with existing id","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","125","Create user","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","48","Project cannot be created with existing name in same parent","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","67","Create project","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","28","Create project with different id and name","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","119","Request with valid token is authorized","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","49","Create subproject","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","616","Project cannot be created without authorization","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","138","Build configurations with same name can be created in different projects","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","666","Created user is persisted in database","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
"","257","Create user token","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","660","Created project is persisted in database","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","45","Project cannot be created with existing id","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","730","Delete build configuration","tests.api","2026-07-16","passed","2026-07-16","","build_configuration_test","",""
"","62","Administrator user can create build configuration","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","138","Deleting user revokes its tokens","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","59","Request without token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","60","Request with invalid token is rejected","tests.api.user_test","2026-07-16","passed","2026-07-16","","token_test","",""
"","118","Limited user cannot create build configuration","tests.api.user_test","2026-07-16","passed","2026-07-16","","permissions_test","",""
"","108","Projects with same name can be created in different parents","tests.api","2026-07-16","passed","2026-07-16","","project_test","",""
"","616","User cannot be created without authorization","tests.api.user_test","2026-07-16","passed","2026-07-16","","user_test","",""
