"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13658","test_admin_can_create_user[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","31","Build configuration cannot be created without authorization","API","2026-09-26","passed","2026-09-26","Authorization","Build Configurations","",""
"","7684","test_admin_can_create_project[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Creation","Projects","",""
"","82","Created build step is persisted in TeamCity configuration","API","2026-09-26","passed","2026-09-26","Configuration Persistence","Build Steps","",""
"","526","Limited user cannot create project","API","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","1649","test_user_cannot_login_with_invalid_credentials[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","67","Create project with different id and name","API","2026-09-26","passed","2026-09-26","Lifecycle","Projects","",""
"","62","Create build step","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Steps","",""
"","23946","Create Command Line build step","UI · Firefox","2026-09-26","passed","2026-09-26","Creation","Build Steps","",""
"","66","Project cannot be created with existing id","API","2026-09-26","passed","2026-09-26","Validation","Projects","",""
"","13670","test_admin_can_login[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","25437","Running build can be cancelled","API","2026-09-26","passed","2026-09-26","Cancellation","Build Execution","",""
"","211","Create user token","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","94","Deleted build step is removed from TeamCity configuration","API","2026-09-26","passed","2026-09-26","Configuration Persistence","Build Steps","",""
"","12379","Manual build run receives a runtime parameter","API","2026-09-26","passed","2026-09-26","Runtime Parameters","Build Execution","",""
"","130","Deleted user cannot authenticate","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","98","Create multiple build steps","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Steps","",""
"","245","Delete user","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","4808","test_admin_can_create_project[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Creation","Projects","",""
"","96","Project cannot be created with existing name in same parent","API","2026-09-26","passed","2026-09-26","Validation","Projects","",""
"","452","Create build configuration","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Configurations","",""
"","23066","Create Command Line build step","UI · Chromium","2026-09-26","passed","2026-09-26","Creation","Build Steps","",""
"","4278","test_admin_cannot_create_user_with_empty_required_fields[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","138","Delete project","API","2026-09-26","passed","2026-09-26","Lifecycle","Projects","",""
"","265","Build configurations with same name can be created in different projects","API","2026-09-26","passed","2026-09-26","Scoping","Build Configurations","",""
"","4006","test_user_cannot_login_with_invalid_credentials[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","12250","Manual build run finishes successfully","API","2026-09-26","passed","2026-09-26","Manual Run","Build Execution","",""
"","58","Update build step","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Steps","",""
"","262","Delete build step","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Steps","",""
"","71","Create user","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","47","User cannot be created without authorization","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","5858","test_admin_can_delete_user[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","11693","test_admin_can_login[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","4491","test_project_viewer_cannot_create_entities[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","83","Request without token is rejected","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","102","Build configuration cannot be created with existing id","API","2026-09-26","passed","2026-09-26","Validation","Build Configurations","",""
"","107","Delete build configuration","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Configurations","",""
"","15570","test_admin_can_create_access_token_for_user[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","111","Administrator user can create project","API","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","26","Project cannot be created with unknown parent","API","2026-09-26","passed","2026-09-26","Validation","Projects","",""
"","6562","test_admin_can_create_access_token_for_user[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","9478","test_admin_can_create_user[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","3997","test_user_cannot_login_with_invalid_credentials[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","11225","Manual build run reports failed script","API","2026-09-26","passed","2026-09-26","Manual Run","Build Execution","",""
"","5113","test_admin_can_login[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Login","Authentication","",""
"","6884","test_project_viewer_cannot_create_entities[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","103","User cannot be created with existing username","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","82","Created user is persisted in database","API","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","316","Limited user cannot create build configuration","API","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","20452","test_admin_can_create_user[webkit]","UI · WebKit","2026-09-26","failed","2026-09-26","Users","Identity & Access","",""
"","70","Created build configuration is persisted in database","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Configurations","",""
"","61","Build configuration cannot be created in unknown project","API","2026-09-26","passed","2026-09-26","Validation","Build Configurations","",""
"","54","Build configuration cannot be created with existing name in same project","API","2026-09-26","passed","2026-09-26","Validation","Build Configurations","",""
"","5970","test_project_viewer_cannot_create_entities[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","14283","Create Command Line build step","UI · WebKit","2026-09-26","passed","2026-09-26","Creation","Build Steps","",""
"","79","Created project is persisted in database","API","2026-09-26","passed","2026-09-26","Lifecycle","Projects","",""
"","172","Request with valid token is authorized","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","290","Assign role to user","API","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","100","Updated build step is persisted in TeamCity configuration","API","2026-09-26","passed","2026-09-26","Configuration Persistence","Build Steps","",""
"","79","Create project","API","2026-09-26","passed","2026-09-26","Lifecycle","Projects","",""
"","790","Delete project with build configuration","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Configurations","",""
"","270","Request with revoked token is rejected","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","33","Project cannot be created without authorization","API","2026-09-26","passed","2026-09-26","Authorization","Projects","",""
"","188","Administrator user can create build configuration","API","2026-09-26","passed","2026-09-26","Permissions","Identity & Access","",""
"","2050","test_admin_can_delete_user[webkit]","UI · WebKit","2026-09-26","failed","2026-09-26","Users","Identity & Access","",""
"","247","Projects with same name can be created in different parents","API","2026-09-26","passed","2026-09-26","Hierarchy","Projects","",""
"","1974","test_admin_cannot_create_user_with_empty_required_fields[webkit]","UI · WebKit","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","77","Create build configuration with different id and name","API","2026-09-26","passed","2026-09-26","Lifecycle","Build Configurations","",""
"","18","Build step cannot be created for nonexistent build configuration","API","2026-09-26","passed","2026-09-26","Validation","Build Steps","",""
"","259","Deleting user revokes its tokens","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","103","Create subproject","API","2026-09-26","passed","2026-09-26","Hierarchy","Projects","",""
"","7140","test_admin_can_create_project[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Creation","Projects","",""
"","11284","test_admin_can_create_access_token_for_user[chromium]","UI · Chromium","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","79","Request with invalid token is rejected","API","2026-09-26","passed","2026-09-26","Access Tokens","Identity & Access","",""
"","9756","test_admin_can_delete_user[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","5709","test_admin_cannot_create_user_with_empty_required_fields[firefox]","UI · Firefox","2026-09-26","passed","2026-09-26","Users","Identity & Access","",""
"","192","Create build configuration in subproject","API","2026-09-26","passed","2026-09-26","Scoping","Build Configurations","",""
