"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60","Created build configuration is persisted in database","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Configurations","",""
"","5428","test_admin_can_create_project[chromium]","UI · Chromium","2026-08-28","passed","2026-08-28","Creation","Projects","",""
"","11211","Manual build run finishes successfully","API","2026-08-28","passed","2026-08-28","Manual Run","Build Execution","",""
"","4237","test_admin_can_delete_user[chromium]","UI · Chromium","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","67","Administrator user can create build configuration","API","2026-08-28","passed","2026-08-28","Permissions","Identity & Access","",""
"","25621","Create Command Line build step","UI · Chromium","2026-08-28","passed","2026-08-28","Creation","Build Steps","",""
"","80","Create subproject","API","2026-08-28","passed","2026-08-28","Hierarchy","Projects","",""
"","5227","test_admin_can_delete_user[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","12888","test_admin_can_create_access_token_for_user[firefox]","UI · Firefox","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","4498","test_project_viewer_cannot_create_entities[chromium]","UI · Chromium","2026-08-28","passed","2026-08-28","Permissions","Identity & Access","",""
"","30275","Running build can be cancelled","API","2026-08-28","passed","2026-08-28","Cancellation","Build Execution","",""
"","27","Build configuration cannot be created without authorization","API","2026-08-28","passed","2026-08-28","Authorization","Build Configurations","",""
"","482","Deleting user revokes its tokens","API","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","12752","test_admin_can_create_user[chromium]","UI · Chromium","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","41","Project cannot be created with existing name in same parent","API","2026-08-28","passed","2026-08-28","Validation","Projects","",""
"","44","Create project with different id and name","API","2026-08-28","passed","2026-08-28","Lifecycle","Projects","",""
"","27558","Create Command Line build step","UI · Firefox","2026-08-28","passed","2026-08-28","Creation","Build Steps","",""
"","11188","Manual build run reports failed script","API","2026-08-28","passed","2026-08-28","Manual Run","Build Execution","",""
"","7895","test_admin_can_login[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Login","Authentication","",""
"","88","Delete user","API","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","26","User cannot be created without authorization","API","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","213","Build configurations with same name can be created in different projects","API","2026-08-28","passed","2026-08-28","Scoping","Build Configurations","",""
"","8363","test_admin_can_create_user[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","141","Projects with same name can be created in different parents","API","2026-08-28","passed","2026-08-28","Hierarchy","Projects","",""
"","11787","test_admin_can_create_access_token_for_user[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","115","Updated build step is persisted in TeamCity configuration","API","2026-08-28","passed","2026-08-28","Configuration Persistence","Build Steps","",""
"","54","Build configuration cannot be created in unknown project","API","2026-08-28","passed","2026-08-28","Validation","Build Configurations","",""
"","418","Create build configuration","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Configurations","",""
"","158","Administrator user can create project","API","2026-08-28","passed","2026-08-28","Permissions","Identity & Access","",""
"","14","Build step cannot be created for nonexistent build configuration","API","2026-08-28","passed","2026-08-28","Validation","Build Steps","",""
"","10348","test_admin_can_delete_user[firefox]","UI · Firefox","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","40","Create build step","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Steps","",""
"","24963","test_admin_can_create_access_token_for_user[chromium]","UI · Chromium","2026-08-28","failed","2026-08-28","Access Tokens","Identity & Access","",""
"","181","Assign role to user","API","2026-08-28","passed","2026-08-28","Permissions","Identity & Access","",""
"","104","Deleted user cannot authenticate","API","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","32","Project cannot be created without authorization","API","2026-08-28","passed","2026-08-28","Authorization","Projects","",""
"","52","Request without token is rejected","API","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","122","Delete project with build configuration","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Configurations","",""
"","5872","test_admin_can_create_project[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Creation","Projects","",""
"","190","Request with valid token is authorized","API","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","4098","test_user_cannot_login_with_invalid_credentials[firefox]","UI · Firefox","2026-08-28","passed","2026-08-28","Login","Authentication","",""
"","172","Deleted build step is removed from TeamCity configuration","API","2026-08-28","passed","2026-08-28","Configuration Persistence","Build Steps","",""
"","206","Create user token","API","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","65","Create multiple build steps","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Steps","",""
"","271","Request with revoked token is rejected","API","2026-08-28","passed","2026-08-28","Access Tokens","Identity & Access","",""
"","5637","test_admin_cannot_create_user_with_empty_required_fields[webkit]","UI · WebKit","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","75","Delete project","API","2026-08-28","passed","2026-08-28","Lifecycle","Projects","",""
"","64","Create user","API","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
"","60","Create build configuration with different id and name","API","2026-08-28","passed","2026-08-28","Lifecycle","Build Configurations","",""
"","13528","test_admin_can_login[chromium]","UI · Chromium","2026-08-28","passed","2026-08-28","Login","Authentication","",""
"","55","User cannot be created with existing username","API","2026-08-28","passed","2026-08-28","Users","Identity & Access","",""
