"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","TeamCity web endpoint is opened","tests.smoke","2026-07-13","passed","2026-07-13","","test_teamcity_opened","",""
